T,H,D,kv_len,splits,allclose,max_abs,mean_abs,median_us,min_us,max_us
48,16,512,2048,16,1,0.000244140625,1.6395813872804865e-05,77.60644948575646,77.33450038358569,77.66449998598546
72,16,512,64,1,1,0.001953125,8.161504229065031e-05,28.559501515701413,28.256000950932503,29.67950131278485
72,16,512,64,2,1,0.001953125,7.923616794869304e-05,50.89499754831195,50.67194870207459,51.3754494022578
72,16,512,64,4,1,0.001953125,7.677171379327774e-05,50.82949937786907,50.47100130468607,51.254499703645706
72,16,512,64,8,1,0.001953125,7.677171379327774e-05,51.32300138939172,50.961499800905585,52.017500274814665
72,16,512,64,16,1,0.001953125,7.677171379327774e-05,51.07345059514046,50.54999783169478,51.473002531565726
72,16,512,128,1,1,0.0009765625,5.983714072499424e-05,29.178502154536545,29.12500058300793,30.452999635599554
72,16,512,128,2,1,0.0009765625,5.844593761139549e-05,51.51744990143925,50.83650175947696,52.00899904593825
72,16,512,128,4,1,0.0009765625,5.709959441446699e-05,50.91494822409004,50.629000179469585,51.246449584141374
72,16,512,128,8,1,0.0009765625,5.562537626246922e-05,51.34600214660168,51.25995085109025,52.35099815763533
72,16,512,128,16,1,0.0009765625,5.562537626246922e-05,51.21194990351796,50.91200000606477,51.927947788499296
72,16,512,192,1,1,0.0009765625,4.943017484038137e-05,31.29450196865946,31.21350018773228,31.953997677192092
72,16,512,192,2,1,0.0009765625,4.8596128181088716e-05,50.999948871321976,50.428498070687056,51.841000095009804
72,16,512,192,4,1,0.0009765625,4.751858068630099e-05,51.13700171932578,50.745002226904035,52.01850144658238
72,16,512,192,8,1,0.0009765625,4.687273394665681e-05,51.53800011612475,51.24000017531216,52.204448729753494
72,16,512,192,16,1,0.0009765625,4.568276563077234e-05,52.29600064922124,51.847947179339826,52.43650230113417
72,16,512,256,1,1,0.0009765625,4.346022615209222e-05,39.391001337207854,39.261000347323716,39.8559495806694
72,16,512,256,2,1,0.0009765625,4.272848309483379e-05,51.56249972060323,50.86350138299167,51.86950147617608
72,16,512,256,4,1,0.0009765625,4.1829844121821225e-05,51.0244513861835,50.80300034023821,51.48399795871228
72,16,512,256,8,1,0.0009765625,4.0717230149311945e-05,51.58800049684942,51.528000039979815,51.70195072423667
72,16,512,256,16,1,0.0009765625,3.980845940532163e-05,52.31100076343864,51.98745056986809,52.49299865681678
72,16,512,320,1,1,0.0009765625,3.913512409781106e-05,47.35650145448744,47.31399822048843,47.7680005133152
72,16,512,320,2,1,0.0009765625,3.859462958644144e-05,51.36149993631989,51.12744984216988,52.55650030449033
72,16,512,320,4,1,0.0009765625,3.7859383155591786e-05,51.14599771331996,50.96800159662962,51.75200058147311
72,16,512,320,8,1,0.0009765625,3.715540515258908e-05,51.7284992383793,51.48249911144376,52.68944951239973
72,16,512,320,16,1,0.0009765625,3.644732714747079e-05,52.010497893206775,51.85450136195868,52.60000179987401
72,16,512,512,1,1,0.00048828125,3.143600406474434e-05,73.75550048891455,73.69699887931347,74.15945001412183
72,16,512,512,2,1,0.00048828125,3.114503124379553e-05,52.276000496931374,51.816500490531325,52.65594809316099
72,16,512,512,4,1,0.00048828125,3.0665367376059294e-05,51.68499774299562,51.34694802109152,52.46200016699731
72,16,512,512,8,1,0.00048828125,3.0137864087009802e-05,51.91399832256138,51.45000177435577,52.24600026849657
72,16,512,512,16,1,0.00048828125,2.9333297788980417e-05,52.824500016868114,52.43644991423935,53.218501852825284
72,16,512,768,1,1,0.00048828125,2.607834176160395e-05,107.98449802678078,107.94394765980542,108.40695176739246
72,16,512,768,2,1,0.00048828125,2.588905772427097e-05,65.83895010408014,65.8190023386851,66.04749942198396
72,16,512,768,4,1,0.00048828125,2.5592427846277133e-05,52.31149843893945,51.718001486733556,52.71800037007779
72,16,512,768,8,1,0.00048828125,2.519310510251671e-05,52.57899756543338,52.328500896692276,52.888449863530695
72,16,512,768,16,1,0.00048828125,2.4575945644755848e-05,59.09650062676519,58.963499031960964,59.285949100740254
72,16,512,1024,1,1,0.00048828125,2.2878572053741664e-05,141.60494902171195,141.50000060908496,141.99950092006475
72,16,512,1024,2,1,0.00048828125,2.2768270355300047e-05,82.76049920823425,82.67649973277003,83.15595041494817
72,16,512,1024,4,1,0.00048828125,2.2512313080369495e-05,52.66144871711731,52.20394814386964,53.53949964046478
72,16,512,1024,8,1,0.00048828125,2.2289368644123897e-05,57.94700118713081,57.7724480535835,58.05949913337827
72,16,512,1024,16,1,0.00048828125,2.178757313231472e-05,70.8314502844587,70.64745004754514,70.99600043147802
72,16,512,2048,1,1,0.000244140625,1.6904734366107732e-05,274.3619494140148,274.10744805820286,274.5609497651458
72,16,512,2048,2,1,0.000244140625,1.6837113435030915e-05,150.79494914971292,150.64195031300187,150.91494715306908
72,16,512,2048,4,1,0.000244140625,1.682424044702202e-05,86.7885013576597,86.36144921183586,88.79895030986518
72,16,512,2048,8,1,0.000244140625,1.6659141692798585e-05,90.3715001186356,90.28194763232023,90.70049854926765
72,16,512,2048,16,1,0.000244140625,1.6458112440886907e-05,103.44449838157743,103.33944810554385,103.48449868615717
96,16,512,64,1,1,0.001953125,8.136362885124981e-05,28.36594940163195,28.117501642555,29.605001327581704
96,16,512,64,2,1,0.001953125,7.931272557470948e-05,51.246501971036196,50.61450065113604,51.42645095475018
96,16,512,64,4,1,0.001953125,7.747565541649237e-05,50.81600102130324,50.4599476698786,51.455950597301126
